index	snpversity_id	project_number	sra	name
2153	PHBA6_SRR11301866	PRJNA609577	SRR11301866	PHBA6
2154	PHBB3_CRR505363	PRJCA009749	CRR505363	PHBB3
2155	PHDD6_ERR10289297	PRJEB56320	ERR10289297	PHDD6
2156	PHEG9_CRR505450	PRJCA009749	CRR505450	PHEG9
2157	PHEM7_ERR10289291	PRJEB56320	ERR10289291	PHEM7
2158	PHEM9_ERR10289295	PRJEB56320	ERR10289295	PHEM9
2159	PHEW7_ERR10289293	PRJEB56320	ERR10289293	PHEW7
2160	PHFA5_ERR10289294	PRJEB56320	ERR10289294	PHFA5
2161	PHG35_SRR11301980	PRJNA609577	SRR11301980	PHG35
2162	PHG39_SRR11302158	PRJNA609577	SRR11302158	PHG39
2163	PHG39_CRR505483	PRJCA009749	CRR505483	PHG39
2164	PHG50_CRR505454	PRJCA009749	CRR505454	PHG50
2165	PHG84_CRR505427	PRJCA009749	CRR505427	PHG84
2166	PHGG7_ERR10289289	PRJEB56320	ERR10289289	PHGG7
2167	PHGG7_SRR11301895	PRJNA609577	SRR11301895	PHGG7
2168	PHGV6_ERR10289296	PRJEB56320	ERR10289296	PHGV6
2169	PHH93_SRR11301604	PRJNA609577	SRR11301604	PHH93
2170	PHH93_SRR11301902	PRJNA609577	SRR11301902	PHH93
2171	PHH93_CRR505324	PRJCA009749	CRR505324	PHH93
2172	PHHB4_ERR10289285	PRJEB56320	ERR10289285	PHHB4
2173	PHHB4_CRR505451	PRJCA009749	CRR505451	PHHB4
2174	PHHB9_ERR10289284	PRJEB56320	ERR10289284	PHHB9
2175	PHHB9_CRR505449	PRJCA009749	CRR505449	PHHB9
2176	PHJ65_ERR10289298	PRJEB56320	ERR10289298	PHJ65
2177	PHJ65_SRR11301758	PRJNA609577	SRR11301758	PHJ65
2178	PHJ65_SRR11301759	PRJNA609577	SRR11301759	PHJ65
2179	PHJ65_CRR505179	PRJCA009749	CRR505179	PHJ65
2180	PHJ70_CRR505337	PRJCA009749	CRR505337	PHJ70
2181	PHJ75_CRR505158	PRJCA009749	CRR505158	PHJ75
2182	PHJ89_SRR11302005	PRJNA609577	SRR11302005	PHJ89
2183	PHJ89_SRR11302006	PRJNA609577	SRR11302006	PHJ89
2184	PHJ89_CRR505236	PRJCA009749	CRR505236	PHJ89
2185	PHJ90_ERR10289278	PRJEB56320	ERR10289278	PHJ90
2186	PHJ90_SRR11301997	PRJNA609577	SRR11301997	PHJ90
2187	PHJ90_SRR11301998	PRJNA609577	SRR11301998	PHJ90
2188	PHM81_SRR11301961	PRJNA609577	SRR11301961	PHM81
2189	PHMK0_CRR505275	PRJCA009749	CRR505275	PHMK0
2190	PHN18_ERR10289282	PRJEB56320	ERR10289282	PHN18
2191	PHN37_CRR505339	PRJCA009749	CRR505339	PHN37
2192	PHN41_ERR10289286	PRJEB56320	ERR10289286	PHN41
2193	PHN46_CRR505438	PRJCA009749	CRR505438	PHN46
2194	PHN66_SRR11301995	PRJNA609577	SRR11301995	PHN66
2195	PHN82_SRR11302195	PRJNA609577	SRR11302195	PHN82
2196	PHN82_SRR11302196	PRJNA609577	SRR11302196	PHN82
2197	PHP02_CRR505325	PRJCA009749	CRR505325	PHP02
2198	PHP55_SRR11301968	PRJNA609577	SRR11301968	PHP55
2199	PHP55_CRR505377	PRJCA009749	CRR505377	PHP55
2200	PHP76_SRR11301756	PRJNA609577	SRR11301756	PHP76
2201	PHP76_SRR11301757	PRJNA609577	SRR11301757	PHP76
2202	PHP76_CRR505228	PRJCA009749	CRR505228	PHP76
2203	PHP85_SRR11302179	PRJNA609577	SRR11302179	PHP85
2204	PHPR5_SRR11302178	PRJNA609577	SRR11302178	PHPR5
2205	PHPR5_CRR505257	PRJCA009749	CRR505257	PHPR5
2206	PHR30_SRR11301855	PRJNA609577	SRR11301855	PHR30
2207	PHR55_SRR11302128	PRJNA609577	SRR11302128	PHR55
2208	PHR58_SRR11301986	PRJNA609577	SRR11301986	PHR58
2209	PHR58_SRR11301989	PRJNA609577	SRR11301989	PHR58
2210	PHR61_ERR10289280	PRJEB56320	ERR10289280	PHR61
2211	PHR61_CRR505238	PRJCA009749	CRR505238	PHR61
2212	PHRE1_ERR10289288	PRJEB56320	ERR10289288	PHRE1
2213	PHT11_CRR505239	PRJCA009749	CRR505239	PHT11
2214	PHT22_CRR505341	PRJCA009749	CRR505341	PHT22
2215	PHT55_SRR11302175	PRJNA609577	SRR11302175	PHT55
2216	PHT60_CRR505327	PRJCA009749	CRR505327	PHT60
2217	PHT73_ERR10289277	PRJEB56320	ERR10289277	PHT73
2218	PHT73_SRR11302160	PRJNA609577	SRR11302160	PHT73
2219	PHTD5_ERR10288638	PRJEB56320	ERR10288638	PHTD5
2220	PHTE4_ERR10289283	PRJEB56320	ERR10289283	PHTE4
2221	PHV07_ERR10288640	PRJEB56320	ERR10288640	PHV07
2222	PHV07_SRR11301754	PRJNA609577	SRR11301754	PHV07
2223	PHV07_SRR11301755	PRJNA609577	SRR11301755	PHV07
2224	PHV07_CRR505440	PRJCA009749	CRR505440	PHV07
2225	PHV53_SRR11302177	PRJNA609577	SRR11302177	PHV53
2226	PHV78_CRR505421	PRJCA009749	CRR505421	PHV78
2227	PHVA9_SRR11302174	PRJNA609577	SRR11302174	PHVA9
2228	PHVA9_SRR11302176	PRJNA609577	SRR11302176	PHVA9
2229	PHW06_ERR10289281	PRJEB56320	ERR10289281	PHW06
2230	PHW06_CRR505229	PRJCA009749	CRR505229	PHW06
2231	PHW30_SRR11301610	PRJNA609577	SRR11301610	PHW30
2232	PHW30_SRR11301611	PRJNA609577	SRR11301611	PHW30
2233	PHW43_SRR11301967	PRJNA609577	SRR11301967	PHW43
2234	PHW43_CRR505343	PRJCA009749	CRR505343	PHW43
2235	PHW51_SRR11302129	PRJNA609577	SRR11302129	PHW51
2236	PHW51_CRR504455	PRJCA009749	CRR504455	PHW51
2237	PHW52_CRR505470	PRJCA009749	CRR505470	PHW52
2238	PHWG5_SRR11302124	PRJNA609577	SRR11302124	PHWG5
2239	PHWRZ_ERR10289252	PRJEB56320	ERR10289252	PHWRZ
2240	PI 306615_SRR18441531	PRJNA816255	SRR18441531	PI 306615
2241	PI 306617_SRR18441530	PRJNA816255	SRR18441530	PI 306617
2242	PI 441929_SRR18441547	PRJNA816255	SRR18441547	PI 441929
2243	PI 441931_SRR18441546	PRJNA816255	SRR18441546	PI 441931
2244	PI 441932_SRR18441545	PRJNA816255	SRR18441545	PI 441932
2245	PI 462368_SRR18441544	PRJNA816255	SRR18441544	PI 462368
2246	PLS14_inra_ERR1462692	PRJEB14212	ERR1462692	PLS14_inra
2247	PP147_inra_ERR1462693	PRJEB14212	ERR1462693	PP147_inra
2248	Q1261_SRR11302116	PRJNA609577	SRR11302116	Q1261
2249	Q1261_SRR11302117	PRJNA609577	SRR11302117	Q1261
2250	Q1261_SRR8907065	PRJNA531553	SRR8907065	Q1261
2251	Qi205_SRR11301845	PRJNA609577	SRR11301845	Qi205
2252	Qi205_SRR11301846	PRJNA609577	SRR11301846	Qi205
2253	QI205_SRR8906902	PRJNA531553	SRR8906902	QI205
2254	Qi319_SRR11301584	PRJNA609577	SRR11301584	Qi319
2255	Qi319_SRR11301586	PRJNA609577	SRR11301586	Qi319
2256	QI319_SRR8907047	PRJNA531553	SRR8907047	QI319
2257	Qi319_CRR505023	PRJCA009749	CRR505023	Qi319
2258	Qi35_SRR11301628	PRJNA609577	SRR11301628	Qi35
2259	R08_SRR8906686	PRJNA531553	SRR8906686	R08
2260	R101_ERR10289279	PRJEB56320	ERR10289279	R101
2261	R107_CRR505576	PRJCA009749	CRR505576	R107
2262	R134_ERR10288642	PRJEB56320	ERR10288642	R134
2263	R15_SRR8906758	PRJNA531553	SRR8906758	R15
2264	R15X1141_SRR8906848	PRJNA531553	SRR8906848	R15X1141
2265	R168_SRR11301725	PRJNA609577	SRR11301725	R168
2266	R197_ERR10288641	PRJEB56320	ERR10288641	R197
2267	R225_ERR10289292	PRJEB56320	ERR10289292	R225
2268	R30_ERR10288637	PRJEB56320	ERR10288637	R30
2269	R53_ERR10289287	PRJEB56320	ERR10289287	R53
2270	RID0005_SRR18441543	PRJNA816255	SRR18441543	RID0005
2271	RID0006_SRR18441542	PRJNA816255	SRR18441542	RID0006
2272	RID0007_SRR18441541	PRJNA816255	SRR18441541	RID0007
2273	RID0008_SRR18441540	PRJNA816255	SRR18441540	RID0008
2274	RID0009_SRR18441538	PRJNA816255	SRR18441538	RID0009
2275	RIL003_SRR18441560	PRJNA816255	SRR18441560	RIL003
2276	RIL2_SRR18441559	PRJNA816255	SRR18441559	RIL2
2277	RIMH001_SRR18441536	PRJNA816255	SRR18441536	RIMH001
2278	RIMMA0383_SRR2858648	PRJNA300309	SRR2858648	RIMMA0383
2279	RIMMA0383_SRR2858657	PRJNA300309	SRR2858657	RIMMA0383
2280	RIMMA0384_SRR2859791	PRJNA300309	SRR2859791	RIMMA0384
2281	RIMMA0384_SRR2859793	PRJNA300309	SRR2859793	RIMMA0384
2282	RIMMA0385_SRR2890172	PRJNA300309	SRR2890172	RIMMA0385
2283	RIMMA0385_SRR2890173	PRJNA300309	SRR2890173	RIMMA0385
2284	RIMMA0387_SRR2859795	PRJNA300309	SRR2859795	RIMMA0387
2285	RIMMA0387_SRR2859796	PRJNA300309	SRR2859796	RIMMA0387
2286	RIMMA0390_SRR2886904	PRJNA300309	SRR2886904	RIMMA0390
2287	RIMMA0390_SRR2886906	PRJNA300309	SRR2886906	RIMMA0390
2288	RIMMA0392_SRR2889568	PRJNA300309	SRR2889568	RIMMA0392
2289	RIMMA0392_SRR2889569	PRJNA300309	SRR2889569	RIMMA0392
2290	RIMMA0393_SRR2889570	PRJNA300309	SRR2889570	RIMMA0393
2291	RIMMA0393_SRR2889571	PRJNA300309	SRR2889571	RIMMA0393
2292	RIMMA0395_SRR2889669	PRJNA300309	SRR2889669	RIMMA0395
2293	RIMMA0395_SRR2889670	PRJNA300309	SRR2889670	RIMMA0395
2294	RIMMA0395_SRR2889672	PRJNA300309	SRR2889672	RIMMA0395
2295	RIMMA0395_SRR2889674	PRJNA300309	SRR2889674	RIMMA0395
2296	RIMMA0398_SRR2889676	PRJNA300309	SRR2889676	RIMMA0398
2297	RIMMA0398_SRR2889677	PRJNA300309	SRR2889677	RIMMA0398
2298	RIMMA0398_SRR2889678	PRJNA300309	SRR2889678	RIMMA0398
2299	RIMMA0399_SRR2889581	PRJNA300309	SRR2889581	RIMMA0399
2300	RIMMA0399_SRR2889583	PRJNA300309	SRR2889583	RIMMA0399
2301	RIMMA0409_SRR2889573	PRJNA300309	SRR2889573	RIMMA0409
2302	RIMMA0409_SRR2889574	PRJNA300309	SRR2889574	RIMMA0409
2303	RIMMA0415_SRR2886831	PRJNA300309	SRR2886831	RIMMA0415
2304	RIMMA0415_SRR2886832	PRJNA300309	SRR2886832	RIMMA0415
2305	RIMMA0421_SRR2889575	PRJNA300309	SRR2889575	RIMMA0421
2306	RIMMA0421_SRR2889576	PRJNA300309	SRR2889576	RIMMA0421
2307	RIMMA0438_SRR2889706	PRJNA300309	SRR2889706	RIMMA0438
2308	RIMMA0438_SRR2889707	PRJNA300309	SRR2889707	RIMMA0438
2309	RIMMA0438_SRR2889708	PRJNA300309	SRR2889708	RIMMA0438
2310	RIMMA0438_SRR2889709	PRJNA300309	SRR2889709	RIMMA0438
2311	RIMMA0438_SRR5976496	PRJNA399729	SRR5976496	RIMMA0438
2312	RIMMA0466_SRR2889688	PRJNA300309	SRR2889688	RIMMA0466
2313	RIMMA0466_SRR2889689	PRJNA300309	SRR2889689	RIMMA0466
2314	RIMMA0466_SRR2889690	PRJNA300309	SRR2889690	RIMMA0466
2315	RIMMA0468_SRR2890167	PRJNA300309	SRR2890167	RIMMA0468
2316	RIMMA0468_SRR2890168	PRJNA300309	SRR2890168	RIMMA0468
2317	RIMMA0625_SRR2889702	PRJNA300309	SRR2889702	RIMMA0625
2318	RIMMA0625_SRR2889703	PRJNA300309	SRR2889703	RIMMA0625
2319	RIMMA0625_SRR2889704	PRJNA300309	SRR2889704	RIMMA0625
2320	RIMMA0625_SRR2889705	PRJNA300309	SRR2889705	RIMMA0625
2321	RIMMA0626_SRR2890159	PRJNA300309	SRR2890159	RIMMA0626
2322	RIMMA0626_SRR2890160	PRJNA300309	SRR2890160	RIMMA0626
2323	RIMMA0662_SRR2889577	PRJNA300309	SRR2889577	RIMMA0662
2324	RIMMA0662_SRR2889578	PRJNA300309	SRR2889578	RIMMA0662
2325	RIMMA0665_SRR2890169	PRJNA300309	SRR2890169	RIMMA0665
2326	RIMMA0665_SRR2890171	PRJNA300309	SRR2890171	RIMMA0665
2327	RIMMA0670_SRR2886833	PRJNA300309	SRR2886833	RIMMA0670
2328	RIMMA0670_SRR2886834	PRJNA300309	SRR2886834	RIMMA0670
2329	RIMMA0672_SRR2886856	PRJNA300309	SRR2886856	RIMMA0672
2330	RIMMA0672_SRR2886869	PRJNA300309	SRR2886869	RIMMA0672
2331	RIMMA0677_SRR2890161	PRJNA300309	SRR2890161	RIMMA0677
2332	RIMMA0677_SRR2890162	PRJNA300309	SRR2890162	RIMMA0677
2333	RIMMA0703_SRR2889579	PRJNA300309	SRR2889579	RIMMA0703
2334	RIMMA0703_SRR2889580	PRJNA300309	SRR2889580	RIMMA0703
2335	RIMMA0703_SRR2891008	PRJNA300309	SRR2891008	RIMMA0703
2336	RIMMA0703_SRR2891009	PRJNA300309	SRR2891009	RIMMA0703
2337	RIMMA0703_SRR2891010	PRJNA300309	SRR2891010	RIMMA0703
2338	RIMMA0703_SRR2891011	PRJNA300309	SRR2891011	RIMMA0703
2339	RIMMA0720_SRR2886873	PRJNA300309	SRR2886873	RIMMA0720
2340	RIMMA0720_SRR2886874	PRJNA300309	SRR2886874	RIMMA0720
2341	RIMMA0733_SRR2890163	PRJNA300309	SRR2890163	RIMMA0733
2342	RIMMA0733_SRR2890164	PRJNA300309	SRR2890164	RIMMA0733
2343	RIMMA1007_SRR2886875	PRJNA300309	SRR2886875	RIMMA1007
2344	RIMMA1007_SRR2886876	PRJNA300309	SRR2886876	RIMMA1007
2345	RIMMA1008_SRR2889710	PRJNA300309	SRR2889710	RIMMA1008
2346	RIMMA1008_SRR2889711	PRJNA300309	SRR2889711	RIMMA1008
2347	RIMMA1010_SRR2890165	PRJNA300309	SRR2890165	RIMMA1010
2348	RIMMA1010_SRR2890166	PRJNA300309	SRR2890166	RIMMA1010
2349	RIMMA1012_SRR2886877	PRJNA300309	SRR2886877	RIMMA1012
2350	RIMMA1012_SRR2886878	PRJNA300309	SRR2886878	RIMMA1012
2351	RIN1_SRR18441558	PRJNA816255	SRR18441558	RIN1
2352	RRA-14_SRR18441537	PRJNA816255	SRR18441537	RRA-14
2353	RS_710_SRR11301916	PRJNA609577	SRR11301916	RS_710
2354	RT9_inra_ERR1462694	PRJEB14212	ERR1462694	RT9_inra
2355	RW64A_CRR505090	PRJCA009749	CRR505090	RW64A
2356	RY684_SRR8907147	PRJNA531553	SRR8907147	RY684
2357	RY697_SRR8906768	PRJNA531553	SRR8906768	RY697
2358	RY713_SRR8906708	PRJNA531553	SRR8906708	RY713
2359	RY729_SRR8906943	PRJNA531553	SRR8906943	RY729
2360	RY732_SRR8907125	PRJNA531553	SRR8907125	RY732
2361	RY737_SRR8906695	PRJNA531553	SRR8906695	RY737
2362	S-56_ERR10288625	PRJEB56320	ERR10288625	S-56
2363	S122_CRR505658	PRJCA009749	CRR505658	S122
2364	S160_ERR10238125	PRJEB56265	ERR10238125	S160
2365	S22_SRR8907154	PRJNA531553	SRR8907154	S22
2366	S37_SRR11301854	PRJNA609577	SRR11301854	S37
2367	S37_SRR11301856	PRJNA609577	SRR11301856	S37
2368	S37_SRR8906716	PRJNA531553	SRR8906716	S37
2369	S50676_ERR10235200	PRJEB56265	ERR10235200	S50676
2370	S68911_ERR10235203	PRJEB56265	ERR10235203	S68911
2371	S7913_SRR11302132	PRJNA609577	SRR11302132	S7913
2372	S7913_CRR505706	PRJCA009749	CRR505706	S7913
2373	SC55_SRR8906969	PRJNA531553	SRR8906969	SC55
2374	SCML202_CRR504398	PRJCA009749	CRR504398	SCML202
2375	SCML205Rel_CRR504399	PRJCA009749	CRR504399	SCML205Rel
2376	SD15_ERR10288619	PRJEB56320	ERR10288619	SD15
2377	SD192_CRR505624	PRJCA009749	CRR505624	SD192
2378	SD198_CRR505626	PRJCA009749	CRR505626	SD198
2379	SD202_CRR505627	PRJCA009749	CRR505627	SD202
2380	SD42_ERR10288635	PRJEB56320	ERR10288635	SD42
2381	SEAGULLSEVENTEE_ERR10288634	PRJEB56320	ERR10288634	SEAGULLSEVENTEE
2382	SeagullSeventeen_CRR505284	PRJCA009749	CRR505284	SeagullSeventeen
2383	SG-30A_ERR10288633	PRJEB56320	ERR10288633	SG-30A
2384	Shen135_CRR505061	PRJCA009749	CRR505061	Shen135
2385	Shen137_SRR11301582	PRJNA609577	SRR11301582	Shen137
2386	Shen137_SRR11301583	PRJNA609577	SRR11301583	Shen137
2387	SHEN137_SRR8906724	PRJNA531553	SRR8906724	SHEN137
2388	Shen137_CRR505412	PRJCA009749	CRR505412	Shen137
2389	Shen151_CRR505710	PRJCA009749	CRR505710	Shen151
2390	Shen161_CRR504467	PRJCA009749	CRR504467	Shen161
2391	Shen3265_CRR505413	PRJCA009749	CRR505413	Shen3265
2392	SHEN5003_SRR8906702	PRJNA531553	SRR8906702	SHEN5003
2393	Shen5003_CRR504501	PRJCA009749	CRR504501	Shen5003
2394	Shen501_CRR504508	PRJCA009749	CRR504508	Shen501
2395	Shen977_CRR504212	PRJCA009749	CRR504212	Shen977
2396	Sheng62_CRR505387	PRJCA009749	CRR505387	Sheng62
2397	Shuang741_SRR11302151	PRJNA609577	SRR11302151	Shuang741
2398	ShuangM9B_1_CRR505068	PRJCA009749	CRR505068	ShuangM9B_1
2399	Shuangtaiwu_CRR504899	PRJCA009749	CRR504899	Shuangtaiwu
2400	Si_144Gai_CRR505540	PRJCA009749	CRR505540	Si_144Gai
2401	Si_287_CRR505410	PRJCA009749	CRR505410	Si_287
2402	Si273_SRR11302032	PRJNA609577	SRR11302032	Si273
2403	Si273_SRR11302033	PRJNA609577	SRR11302033	Si273
2404	SI273_SRR8906854	PRJNA531553	SRR8906854	SI273
2405	SI434_SRR8906987	PRJNA531553	SRR8906987	SI434
2406	SI444_SRR8907021	PRJNA531553	SRR8907021	SI444
2407	SI446_SRR8906850	PRJNA531553	SRR8906850	SI446
2408	SK_resequencing_SRR8907017	PRJNA531553	SRR8907017	SK_resequencing
2409	SNLP305_CIMMYT_ERR1462705	PRJEB14212	ERR1462705	SNLP305_CIMMYT
2410	Suixi608_CRR504285	PRJCA009749	CRR504285	Suixi608
2411	Suixi613_CRR504287	PRJCA009749	CRR504287	Suixi613
2412	Suixi703_CRR504288	PRJCA009749	CRR504288	Suixi703
2413	Suixi704_CRR505199	PRJCA009749	CRR505199	Suixi704
2414	Suixi707_CRR504290	PRJCA009749	CRR504290	Suixi707
2415	Suixi708_CRR504291	PRJCA009749	CRR504291	Suixi708
2416	Suixi709_CRR504292	PRJCA009749	CRR504292	Suixi709
2417	Suwan1611_SRR11302064	PRJNA609577	SRR11302064	Suwan1611
2418	Suwan1611_SRR11302065	PRJNA609577	SRR11302065	Suwan1611
2419	SW1611_SRR8906645	PRJNA531553	SRR8906645	SW1611
2420	SW92E114_SRR8907023	PRJNA531553	SRR8907023	SW92E114
2421	SX3821_CRR505667	PRJCA009749	CRR505667	SX3821
2422	SY1032_SRR8906993	PRJNA531553	SRR8906993	SY1032
2423	SY1035_SRR8906689	PRJNA531553	SRR8906689	SY1035
2424	SY1039_SRR8907130	PRJNA531553	SRR8907130	SY1039
2425	SY1052_SRR8906894	PRJNA531553	SRR8906894	SY1052
2426	SY1077_SRR8906769	PRJNA531553	SRR8906769	SY1077
2427	SY1128_SRR8907095	PRJNA531553	SRR8907095	SY1128
2428	SY3073_SRR8907026	PRJNA531553	SRR8907026	SY3073
2429	SY998_SRR8907071	PRJNA531553	SRR8907071	SY998
2430	SY999_SRR8906855	PRJNA531553	SRR8906855	SY999
2431	T0403_CRR505392	PRJCA009749	CRR505392	T0403
2432	T116_CRR504281	PRJCA009749	CRR504281	T116
2433	T141_ERR10288620	PRJEB56320	ERR10288620	T141
2434	T146_ERR10288626	PRJEB56320	ERR10288626	T146
2435	T24223_CRR504265	PRJCA009749	CRR504265	T24223
2436	T276_CRR504797	PRJCA009749	CRR504797	T276
2437	T33169_CRR504256	PRJCA009749	CRR504256	T33169
2438	T33336_CRR504262	PRJCA009749	CRR504262	T33336
2439	T33362_CRR504264	PRJCA009749	CRR504264	T33362
2440	T5107_CRR504244	PRJCA009749	CRR504244	T5107
2441	T5588_CRR504247	PRJCA009749	CRR504247	T5588
2442	T58765_CRR505523	PRJCA009749	CRR505523	T58765
2443	T9_ERR10288628	PRJEB56320	ERR10288628	T9
2444	Tai1_Lg_CRR504970	PRJCA009749	CRR504970	Tai1_Lg
2445	Tai184_SRR11301666	PRJNA609577	SRR11301666	Tai184
2446	TD282_CRR504525	PRJCA009749	CRR504525	TD282
2447	TD5937_CRR504787	PRJCA009749	CRR504787	TD5937
2448	TE322_CRR504526	PRJCA009749	CRR504526	TE322
2449	TE350_CRR504529	PRJCA009749	CRR504529	TE350
2450	Tehuacan162_SRR4999771	PRJNA352392	SRR4999771	Tehuacan162
2451	Teosinte_SRR1575519	PRJNA260788	SRR1575519	Teosinte
2452	Tian4_SRR11302186	PRJNA609577	SRR11302186	Tian4
2453	TIAN77_SRR8907085	PRJNA531553	SRR8907085	TIAN77
2454	Tianya4_CRR505114	PRJCA009749	CRR505114	Tianya4
2455	Tie7922_SRR11301645	PRJNA609577	SRR11301645	Tie7922
2456	Tie7922_SRR11301646	PRJNA609577	SRR11301646	Tie7922
2457	TIE7922_SRR8906857	PRJNA531553	SRR8906857	TIE7922
2458	Tie7922_CRR505415	PRJCA009749	CRR505415	Tie7922
2459	Tie9010_CRR504477	PRJCA009749	CRR504477	Tie9010
2460	Tie98033_1_CRR505677	PRJCA009749	CRR505677	Tie98033_1
2461	TIL01_SRR5976497	PRJNA399729	SRR5976497	TIL01
2462	TIL03_SRR5976494	PRJNA399729	SRR5976494	TIL03
2463	TIL05_SRR5976495	PRJNA399729	SRR5976495	TIL05
2464	TIL09_SRR5976492	PRJNA399729	SRR5976492	TIL09
2465	TIL10_SRR5976493	PRJNA399729	SRR5976493	TIL10
2466	TIL11_SRR5976511	PRJNA399729	SRR5976511	TIL11
2467	TIL14-TIP498.2_SRR5976491	PRJNA399729	SRR5976491	TIL14-TIP498.2
2468	TIL15_SRR5976309	PRJNA399729	SRR5976309	TIL15
2469	TIL25-TIP489.2_SRR5976310	PRJNA399729	SRR5976310	TIL25-TIP489.2
2470	TR_ERR10288627	PRJEB56320	ERR10288627	TR
2471	TT16_SRR8907090	PRJNA531553	SRR8907090	TT16
2472	Tx149_CRR505619	PRJCA009749	CRR505619	Tx149
2473	Tx303_ERR3307906	PRJEB31061	ERR3307906	Tx303
2474	Tx303_ERR3307907	PRJEB31061	ERR3307907	Tx303
2475	Tx303_ERR3307908	PRJEB31061	ERR3307908	Tx303
2476	Tx303_ERR3307909	PRJEB31061	ERR3307909	Tx303
2477	TX5_SRR8906659	PRJNA531553	SRR8906659	TX5
2478	Tx601_SRR5976354	PRJNA399729	SRR5976354	Tx601
2479	TY1_SRR8906685	PRJNA531553	SRR8906685	TY1
2480	TY10_SRR8907018	PRJNA531553	SRR8907018	TY10
2481	TY11_SRR8906989	PRJNA531553	SRR8906989	TY11
2482	TY2_SRR8906941	PRJNA531553	SRR8906941	TY2
2483	TY3_SRR8907132	PRJNA531553	SRR8907132	TY3
2484	TY4_SRR8906760	PRJNA531553	SRR8906760	TY4
2485	TY5_SRR8906767	PRJNA531553	SRR8906767	TY5
2486	TY6_SRR8906834	PRJNA531553	SRR8906834	TY6
2487	TY7_SRR8907151	PRJNA531553	SRR8907151	TY7
2488	TY8_SRR8906847	PRJNA531553	SRR8906847	TY8
2489	TY9_SRR8906819	PRJNA531553	SRR8906819	TY9
2490	Tzi8_ERR3155224	PRJEB31061	ERR3155224	Tzi8
2491	Tzi8_ERR3155516	PRJEB31061	ERR3155516	Tzi8
2492	Tzi8_ERR3155517	PRJEB31061	ERR3155517	Tzi8
2493	Tzi8_ERR3155518	PRJEB31061	ERR3155518	Tzi8
2494	TZU-CHIAO-HSI-W_ERR10288629	PRJEB56320	ERR10288629	TZU-CHIAO-HSI-W
2495	U-123_ERR10288632	PRJEB56320	ERR10288632	U-123
2496	U8112_SRR8906764	PRJNA531553	SRR8906764	U8112
2497	UH_FF0721H_uh_ERR1462695	PRJEB14212	ERR1462695	UH_FF0721H_uh
2498	UH006_SRR1575520	PRJNA260788	SRR1575520	UH006
2499	UH007_SRR1575521	PRJNA260788	SRR1575521	UH007
2500	UH009_SRR1575522	PRJNA260788	SRR1575522	UH009
2501	UH250_SRR1575523	PRJNA260788	SRR1575523	UH250
2502	UH304_SRR1575524	PRJNA260788	SRR1575524	UH304
2503	Va17_SRR11301731	PRJNA609577	SRR11301731	Va17
2504	Va26_SRR11301619	PRJNA609577	SRR11301619	Va26
2505	Va26_SRR11301620	PRJNA609577	SRR11301620	Va26
2506	VA38_ERR10288630	PRJEB56320	ERR10288630	VA38
2507	VA52_ERR10288615	PRJEB56320	ERR10288615	VA52
2508	VA59_SRR11301730	PRJNA609577	SRR11301730	VA59
2509	W_25_CRR504534	PRJCA009749	CRR504534	W_25
2510	W08_CRR504725	PRJCA009749	CRR504725	W08
2511	W117_SRR1575525	PRJNA260788	SRR1575525	W117
2512	W138_SRR8906665	PRJNA531553	SRR8906665	W138
2513	W172_CRR505689	PRJCA009749	CRR505689	W172
2514	W22_SRR5976325	PRJNA399729	SRR5976325	W22
2515	W23_SRR11301614	PRJNA609577	SRR11301614	W23
2516	W23_SRR11301615	PRJNA609577	SRR11301615	W23
2517	W499_CRR504183	PRJCA009749	CRR504183	W499
2518	W601S_ERR10288617	PRJEB56320	ERR10288617	W601S
2519	W703_ERR10288623	PRJEB56320	ERR10288623	W703
2520	W802G_ERR10288622	PRJEB56320	ERR10288622	W802G
2521	W816G_ERR10288613	PRJEB56320	ERR10288613	W816G
2522	W818G_ERR10288614	PRJEB56320	ERR10288614	W818G
2523	W8304_CRR505316	PRJCA009749	CRR505316	W8304
2524	Weifeng322_SRR11301948	PRJNA609577	SRR11301948	Weifeng322
2525	Wenhuang31413_SRR11301767	PRJNA609577	SRR11301767	Wenhuang31413
2526	Wenhuang31413_SRR11301768	PRJNA609577	SRR11301768	Wenhuang31413
2527	Wenhuang31413_CRR505651	PRJCA009749	CRR505651	Wenhuang31413
2528	WF9_SRR11301729	PRJNA609577	SRR11301729	WF9
2529	Wf9_inra_ERR1462696	PRJEB14212	ERR1462696	Wf9_inra
2530	WH413_SRR8906900	PRJNA531553	SRR8906900	WH413
2531	WIL_1_SRR11302148	PRJNA609577	SRR11302148	WIL_1
2532	WIL_10_SRR11302142	PRJNA609577	SRR11302142	WIL_10
2533	WIL_11_SRR11301972	PRJNA609577	SRR11301972	WIL_11
2534	WIL_12_SRR11302139	PRJNA609577	SRR11302139	WIL_12
2535	WIL_13_SRR11302140	PRJNA609577	SRR11302140	WIL_13
2536	WIL_14_SRR11301975	PRJNA609577	SRR11301975	WIL_14
2537	WIL_16_SRR11302112	PRJNA609577	SRR11302112	WIL_16
2538	WIL_17_SRR11302099	PRJNA609577	SRR11302099	WIL_17
2539	WIL_17_SRR11302100	PRJNA609577	SRR11302100	WIL_17
2540	WIL_17_SRR11302101	PRJNA609577	SRR11302101	WIL_17
